GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "06015","Del Norte, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",450,306,375,1808,2353,1282,609,3568,5912,3564,341,2228,2484,0,(D),0,0,0,0,0
 "06015","Del Norte, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",1178,1247,(D),(D),(D),(D),1815,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",13467,14095,17013,19517,21956,22721,23115,18023,18850,22137,21476,18554,22843,19175,20095,20976,25312,27327,24907,26762
 "06015","Del Norte, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",15109,12092,10144,10476,12422,12344,11167,48604,20751,14099,10768,9337,10689,10305,11328,12531,14229,14352,16996,16910
 "06015","Del Norte, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3393,3297,3039,3054,2556
 "06015","Del Norte, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),9138,10932,11312,13941,14355
 "06015","Del Norte, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",40056,43012,45471,46757,49221,51962,53139,51024,50892,52379,52778,50878,53025,53597,56520,57411,61113,63758,68730,73510
 "06015","Del Norte, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",7510,7597,7023,8415,9481,10148,9281,8128,6686,7293,8250,6705,7021,6022,5821,6419,5876,5734,5648,5140
 "06015","Del Norte, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",7546,9806,10366,10683,11532,10424,10562,10255,9902,10511,10276,8878,8532,7332,8982,9767,10910,10229,11229,10638
 "06015","Del Norte, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",83563,92551,94304,88777,90659,93849,109672,111757,132672,140609,129680,111760,120797,124476,128909,135423,123664,141203,138794,136929
 "06015","Del Norte, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",7540,8898,10808,7975,7988,10324,10282,9629,10101,9687,10362,10443,10879,12168,12043,14605,10692,12254,12450,12680
 "06015","Del Norte, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",76023,83653,83496,80802,82670,83525,99390,102128,122572,130922,119318,101317,109917,112308,116866,120818,112972,128949,126345,124249
 "06015","Del Norte, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),(D),10659,11369,10980,79071,(D),90083,16277,16776,21035,18205,19019,19031,18451,21631,24165,23187,23160,140747
 "06015","Del Norte, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",7054,7510,7762,8555,8193,8325,9707,10934,10571,10304,(D),11568,12236,12005,12314,14076,15504,14116,13778,12877
 "06015","Del Norte, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),0,0,0,67627,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),2897,2813,2787,3119,(D),(D),(D),(D),8271,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",43075,43494,50760,54434,58134,62841,68914,73881,78287,78477,78467,75678,78942,77319,80891,86218,94030,98938,104202,107256
 "06015","Del Norte, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",519,543,554,541,469,775,1072,1426,1618,1669,1610,1573,1629,1778,470,(D),(D),(D),(D),252
 "06015","Del Norte, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",42555,42950,50206,53892,57665,62066,67842,72455,76669,76809,76858,74106,77312,75541,80420,(D),(D),(D),(D),107005
 "06015","Del Norte, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",23027,25049,21237,22477,24003,27813,28228,32490,27954,26844,27501,31021,30197,32893,36719,42293,46109,48388,51338,33865
 "06015","Del Norte, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",1646,1914,1857,1568,1422,(D),1103,833,1114,1140,1447,2672,(D),(D),(D),(D),4945,5212,5722,3649
 "06015","Del Norte, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",21381,23135,19380,20909,22581,(D),27125,31657,26840,25704,26054,28348,(D),(D),(D),(D),41164,43177,45616,30216
 "06015","Del Norte, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",12075,13444,13017,13557,13841,14337,14775,14472,14283,13761,13996,14948,14855,14486,14159,14535,16048,16511,17281,17025
 "06015","Del Norte, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",177759,179835,193119,215233,223874,239044,262869,276721,266825,267372,281127,281347,283013,287910,309019,317951,299592,312021,313721,330349
 "06015","Del Norte, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",8475,8082,(D),(D),(D),40186,30804,44683,32131,39483,47320,61253,47688,55425,40886,37776,35999,36577,36620,38477
 "06015","Del Norte, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",8688,8844,(D),(D),(D),(D),11096,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06015","Del Norte, CA",8,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",22654,21898,20510,21159,23954,22769,21729,58859,30653,24610,21044,18215,19221,17637,20310,22298,25139,24581,28225,27548
 "06015","Del Norte, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",37050,34269,(D),(D),(D),75251,65086,111310,71732,75719,79565,89144,81220,84905,72308,71283,75540,78255,78523,82150
 "06015","Del Norte, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",232598,250865,(D),(D),(D),359302,390081,398473,342945,352394,348667,323880,337805,340921,356313,379212,387122,413473,426172,530675
 "06017","El Dorado, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",4093675,4528222,4722121,5066626,5356315,5721229,5785207,5854817,5848034,5885838,6076146,5984844,6197638,6548820,6919116,7565475,8051829,8501615,8669087,8294970
 "06017","El Dorado, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",3564172,3962392,4133098,4451462,4701391,5016182,5031647,5032791,4977899,5042165,5233245,5149045,5303829,5592899,5912054,6505639,6996509,7402987,7545413,7187059
 "06017","El Dorado, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",24116,20083,22330,20194,21854,29473,20072,19309,10168,11034,10768,(D),29802,30918,38913,21466,20331,21142,28154,27899
 "06017","El Dorado, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",5607,5034,4912,8000,7918,7029,11579,10022,11667,7270,6673,8456,7202,9851,9345,9073,5277,7244,8844,9409
 "06017","El Dorado, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",31615,127980,142654,120368,186837,234916,111855,98375,166750,227634,341670,(D),145706,119449,89892,263449,339696,198391,321052,153395
 "06017","El Dorado, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",536191,556046,585338,709916,696319,772751,741540,634331,500571,535447,459897,430900,457328,486507,545722,627196,675343,819528,872732,846252
 "06017","El Dorado, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",189460,175252,196602,198050,211152,233668,246351,230706,198226,183312,185886,178854,204695,209971,302982,306138,303071,316915,320733,318084
 "06017","El Dorado, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",140057,125689,139065,138758,154645,169581,181859,171073,149369,140196,140709,126361,141298,142889,161460,154061,151519,152140,159745,165783
 "06017","El Dorado, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",49403,49563,57536,59292,56506,64087,64492,59632,48857,43116,45177,52493,63396,67082,141523,152077,151552,164775,160988,152300
 "06017","El Dorado, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",109208,123896,124768,126219,133863,147557,146660,152835,131193,136408,152935,(D),165441,163433,165229,154534,149629,156850,164041,162500
 "06017","El Dorado, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",374622,391995,407938,423527,425311,421974,392291,366142,340238,348213,362341,372791,395457,398370,425469,434845,467006,483403,520716,539164
 "06017","El Dorado, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",36874,42008,39331,40301,45989,51498,49552,39915,35916,35361,32300,29075,32649,32854,35587,41146,39672,42448,46241,48446
 "06017","El Dorado, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",37303,43225,52771,73947,82354,92615,113406,98170,81892,91651,74951,79240,91092,104691,132713,165507,178560,190935,168365,(D)
 "06017","El Dorado, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1015036,1179189,1223646,1284729,1394978,1404126,1517926,1663997,1848971,1799177,1899834,1951572,1990430,2179816,2251144,2361209,2513634,2771283,2586183,2670413
 "06017","El Dorado, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",164837,227963,277516,275548,301851,320028,334899,319646,391633,404832,454962,509724,561121,659618,717857,664511,747503,813443,677811,768636
 "06017","El Dorado, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",850199,951225,946130,1009181,1093127,1084098,1183027,1344350,1457338,1394345,1444872,1441848,1429310,1520199,1533287,1696698,1766131,1957840,1908371,1901778
 "06017","El Dorado, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",615432,626058,637455,688976,711337,772780,804955,821490,746675,719867,719390,738010,749816,763237,745652,847202,936030,960389,995949,938944
 "06017","El Dorado, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",416192,428310,441564,450673,470780,517061,521111,537199,460322,424956,411189,412744,404935,417733,352869,396934,421870,467366,504882,436392
 "06017","El Dorado, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",101940,93662,90668,90607,86619,81712,87407,79938,90329,89266,105420,105005,124508,114846,128363,136718,145940,151354,154810,155347
 "06017","El Dorado, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",97300,104086,105223,147696,153938,174008,196436,204353,196024,205645,202782,220261,220372,230657,264421,313550,368219,341668,336256,347206
 "06017","El Dorado, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",252983,292254,318003,346914,364001,396798,422795,451829,477543,499195,527855,516933,514720,529756,559198,608502,634452,662318,699065,680758
 "06017","El Dorado, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",12263,14720,13167,16519,17896,31741,37826,27311,31025,49579,57833,60868,42660,32774,33828,34983,33626,34588,30955,24830
 "06017","El Dorado, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",240720,277533,304836,330395,346105,365057,384969,424517,446518,449616,470022,456065,472060,496982,525370,573520,600825,627730,668111,655928
 "06017","El Dorado, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",207333,229819,238645,251702,251486,248966,256742,266125,258095,274586,291603,304149,348074,378720,414654,464376,521524,543391,579303,409821
 "06017","El Dorado, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",61136,65639,66732,67964,70867,64813,63178,65668,63770,86319,95719,103488,120253,117679,117227,135942,144399,153415,167247,105375
 "06017","El Dorado, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",146196,164180,171913,183737,180619,184153,193564,200458,194325,188267,195884,200660,227821,261041,297427,328434,377125,389976,412056,304446
 "06017","El Dorado, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",128393,149555,138704,158618,167993,202031,195922,179545,169995,173009,167141,169580,171417,185326,195553,200998,212287,228750,234037,(D)
 "06017","El Dorado, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",529503,565829,589023,615164,654924,705047,753560,822026,870135,843674,842901,835799,893809,955920,1007062,1059836,1055320,1098628,1123674,1107911
 "06017","El Dorado, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",29723,25116,27243,28195,29771,36502,31651,29332,21835,18304,17441,(D),37004,40769,48258,30539,25608,28386,36998,37309
 "06017","El Dorado, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",483830,515892,532706,549746,559174,569531,538952,518977,471431,484622,515276,(D),560899,561802,590698,589379,616635,640253,684757,701664
 "06017","El Dorado, CA",8,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",68489,169987,181986,160669,232826,286414,161407,138289,202666,262995,373970,(D),178354,152303,125479,304595,379368,240840,367292,201841
 "06017","El Dorado, CA",8,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",226763,218477,249373,271997,293506,326282,359757,328876,280118,274963,260838,258094,295787,314663,435695,471644,481630,507850,489098,(D)
 "06017","El Dorado, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",755374,756414,809182,936161,937242,1042920,1019543,894369,720632,737064,663224,(D),699027,737247,896963,963873,1004021,1164829,1230463,1201644
 "06017","El Dorado, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",2808798,3205978,3323916,3515301,3764150,3973261,4012104,4138422,4257267,4305101,4570021,(D),4604802,4855652,5015092,5541766,5992488,6238158,6314950,5985415
 "06019","Fresno, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",21154630,23158276,25193165,26809282,28194305,30512159,31281600,30957973,31413078,32482865,34096279,33632200,35768408,37243466,38655894,40005910,42158517,44073282,46177593,45932182
 "06019","Fresno, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",17242836,18935817,20786366,22203926,23380999,25480209,25859829,25238141,25714711,26666540,28107318,27711824,29618824,30813663,31865127,32975705,34907752,36299552,38121772,37866142
 "06019","Fresno, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",1478469,2113618,3090793,3514479,3245136,3510056,3240334,2187376,3101747,3586817,4197362,3695316,4574200,4738915,4552574,4455117,4785236,4686001,4135429,4639851
 "06019","Fresno, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",101174,94775,105246,141989,220945,335009,417785,543854,411723,413157,486869,517478,465609,432641,221297,217428,314598,363631,282685,168306
 "06019","Fresno, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",290762,514944,506864,484386,687474,746882,499000,588383,762094,938405,1083189,750703,721519,775513,701212,1000972,1445779,1253131,1471887,1142777
 "06019","Fresno, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",953374,997184,1191578,1475554,1742072,1986239,1882109,1597123,1189730,1048449,993458,1013019,1228260,1303759,1489540,1657191,1790185,1954907,2213064,2300618
 "06019","Fresno, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",1961417,1941502,2056371,2109132,2254787,2589065,2704311,2702930,2558456,2303681,2232253,2295395,2423472,2543243,2857304,2850078,2982692,2986986,3177532,3255999
 "06019","Fresno, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",843446,841824,(D),(D),948165,1063155,1076447,(D),823160,769770,794317,767508,825350,825938,901979,939762,1029631,1131311,1163186,1187338
 "06019","Fresno, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",1117971,1099678,(D),(D),1306621,1525910,1627865,(D),1735297,1533911,1437937,1527887,1598122,1717305,1955325,1910316,1953060,1855675,2014346,2068661
 "06019","Fresno, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",1134005,1141275,1233047,1279808,1432658,1615466,1725507,1737159,1602087,1759298,1995182,2035746,2123334,2307358,2491494,2438609,2490855,2634712,2828410,2813328
 "06019","Fresno, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1932719,2023524,2192039,2297712,2409559,2526094,2476587,2296596,2239186,2303851,2272182,2333096,2435397,2507813,2677876,2770987,2851041,2921883,3122815,3208890
 "06019","Fresno, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",567045,577305,629633,712835,774333,876763,898242,896541,844167,917069,979761,955210,977982,995283,1049439,1111096,1202047,1390157,1553723,1516409
 "06019","Fresno, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",538576,584513,592915,682044,707158,692478,732146,807280,756217,839675,874855,924391,1030374,1060384,1121560,1093815,1085782,1071294,(D),1152249
 "06019","Fresno, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",3722911,3891571,3920827,3908985,4117725,4470565,4818863,4950535,5397367,5629353,5829229,5688091,5793352,5909173,6004039,6119614,6328249,6804043,7160554,7164205
 "06019","Fresno, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",858274,902407,966401,905576,1004361,1146340,1158092,1055055,1154223,1250203,1315201,1277609,1288378,1423628,1522714,1476409,1592366,1710746,1727454,1742057
 "06019","Fresno, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",2864636,2989163,2954425,3003409,3113364,3324225,3660771,3895479,4243144,4379150,4514028,4410482,4504974,4485546,4481325,4643204,4735884,5093297,5433100,5422148
 "06019","Fresno, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1458150,1627003,1741387,1891158,1977598,2092544,2236781,2479447,2293182,2289310,2254144,2315469,2379913,2439751,2521951,2641225,2751707,2932541,3225114,3089597
 "06019","Fresno, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",710088,791642,836049,910996,984818,1052128,1101605,1322532,1194775,1218371,1137693,1144377,1158912,1229052,1252985,1286828,1329255,1393925,1480104,1468153
 "06019","Fresno, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",305431,341222,345636,338065,281773,279924,300102,290642,264848,246114,259755,267782,288565,293306,291784,295375,303004,302489,415403,361493
 "06019","Fresno, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",442631,494139,559702,642098,711006,760492,835074,866273,833560,824825,856696,903311,932436,917393,977182,1059022,1119449,1236127,1329607,1259951
 "06019","Fresno, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1677036,1866025,1990779,2134239,2202893,2319111,2509935,2811179,3008655,3087133,3218384,3385135,3577606,3758253,3991909,4318324,4505578,4765923,5094585,5119199
 "06019","Fresno, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",86850,92749,108180,126810,128848,139236,151324,175723,197143,214511,232631,235583,208500,201653,193089,214994,200665,208678,221774,206546
 "06019","Fresno, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1590186,1773276,1882599,2007429,2074045,2179874,2358611,2635456,2811512,2872622,2985753,3149552,3369106,3556600,3798820,4103329,4304913,4557245,4872810,4912652
 "06019","Fresno, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",696452,765921,767703,797616,804170,868582,862565,861756,794192,802341,871328,953618,1009023,1122046,1226861,1319016,1374133,1456665,1592172,1248866
 "06019","Fresno, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",82282,92643,103237,108366,118174,121559,114517,108330,104518,102975,110839,127633,138498,153001,163048,176211,183884,202735,202076,119165
 "06019","Fresno, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",614170,673278,664466,689250,685995,747023,748048,753426,689674,699365,760488,825986,870525,969045,1063813,1142805,1190248,1253931,1390096,1129701
 "06019","Fresno, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",730747,796658,767185,773989,804491,851356,855666,777982,755908,748002,819120,849158,878783,919531,958070,982234,999870,1077677,(D),1045849
 "06019","Fresno, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",3911794,4222459,4406800,4605355,4813307,5031950,5421771,5719832,5698367,5816324,5988961,5920376,6149584,6429803,6790768,7030206,7250765,7773730,8055821,8066040
 "06019","Fresno, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",1579643,2208392,3196039,3656467,3466081,3845064,3658119,2731231,3513470,3999974,4684232,4212794,5039810,5171556,4773871,4672545,5099834,5049633,4418114,4808157
 "06019","Fresno, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",3066724,3164799,3425086,3577520,3842217,4141560,4202094,4033754,3841273,4063149,4267365,4368842,4558731,4815170,5169370,5209596,5341896,5556594,5951225,6022218
 "06019","Fresno, CA",8,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",857807,1092249,1136496,1197221,1461807,1623645,1397242,1484924,1606261,1855474,2062949,1705913,1699501,1770796,1750651,2112068,2647826,2643288,3025610,2659187
 "06019","Fresno, CA",8,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",2499993,2526016,2649286,2791176,2961945,3281543,3436457,3510210,3314674,3143356,3107109,3219785,3453846,3603627,3978864,3943892,4068474,4058281,(D),4408248
 "06019","Fresno, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",4494434,5147079,6443988,7241154,7462940,8420369,8244539,7031283,7261656,7352104,7909943,7521208,8691542,9018558,9120715,9179814,9872710,9991526,9808709,10364773
 "06019","Fresno, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",12748402,13788738,14342378,14962773,15918059,17059840,17615290,18206858,18453054,19314436,20197375,20190616,20927283,21795105,22744412,23795890,25035041,26308026,28313063,27501369
 "06021","Glenn, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",597473,595137,636374,695560,736564,682698,928624,989323,976300,962680,1003673,968053,1083815,962881,948132,990134,985747,1119868,1157124,1349202
 "06021","Glenn, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",478201,469608,507088,563452,597470,535878,771902,823479,813262,797558,836052,803134,914221,791090,763523,812271,804573,921582,951694,1140975
 "06021","Glenn, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",135599,124605,150052,201124,199172,108667,301322,351221,354089,298169,352290,345010,421654,254881,222874,268496,217337,312231,168880,349396
 "06021","Glenn, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",26015,15216,21838,25402,39502,51298,65707,76412,50850,47775,34407,22098,16514,17890,7880,7165,11359,10283,9738,11927
 "06021","Glenn, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",5001,6343,6376,6705,7084,8846,7784,9147,8744,9881,9535,7842,(D),8153,9269,9916,10178,9881,11611,11762
 "06021","Glenn, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",26526,26691,25568,25410,28260,29756,30172,26918,28668,40347,35680,26970,28574,30128,36719,35339,38147,39894,40845,45347
 "06021","Glenn, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",44403,43216,45346,45595,45755,49849,48146,45188,47705,48268,49298,53171,77354,92138,91629,91855,100781,101794,120910,123250
 "06021","Glenn, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),37611,38857,(D),(D),(D),(D),32357,33826,40618,46552,51664,55317,64367,65466,73258,78820
 "06021","Glenn, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),8143,10991,(D),(D),(D),(D),16941,19346,36736,45586,39965,36538,36414,36328,47652,44431
 "06021","Glenn, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",27199,28178,28673,31027,35159,38468,44073,42906,38866,39810,39738,37311,40286,47705,56319,55528,53024,54349,57139,58470
 "06021","Glenn, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",40947,42144,43023,41798,45662,47974,45560,41134,37981,40732,42101,46222,48386,50865,56352,59232,60127,59952,66963,68194
 "06021","Glenn, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",26813,27067,26589,28163,30463,33483,34632,37427,32356,32945,34183,34618,34031,34268,38069,39228,41445,42901,42821,39143
 "06021","Glenn, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",2972,(D),(D),(D),2638,2866,(D),(D),(D),(D),(D),(D),(D),(D),194,106,3839,(D),15578,15099
 "06021","Glenn, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",78596,85041,87216,83352,87657,83435,109441,104362,125622,148030,144891,133024,135171,149991,132490,123646,143078,147431,156065,164384
 "06021","Glenn, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",11294,12933,13855,10319,10060,13411,13819,14692,18449,20980,23781,22406,22396,27946,28101,26516,29012,32841,30981,32827
 "06021","Glenn, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",67302,72108,73361,73033,77597,70024,95622,89670,107173,127050,121110,110618,112774,122045,104389,97130,114067,114590,125085,131557
 "06021","Glenn, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",15749,15720,14595,14469,14034,14651,14236,14431,14633,16547,16743,16540,20135,21954,22276,27390,26654,28701,150568,152019
 "06021","Glenn, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",11336,11011,10501,10364,10107,10421,9550,9677,9071,9795,10635,11054,10496,11576,13197,12415,13106,14529,15405,17264
 "06021","Glenn, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119701,118052
 "06021","Glenn, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",4413,4708,4095,4106,3927,4230,4687,4753,5562,6752,6108,5487,9639,10379,9078,14975,13548,14172,15462,16703
 "06021","Glenn, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",14998,(D),(D),(D),20919,22802,(D),(D),(D),(D),(D),(D),39461,(D),35750,37736,39887,(D),45935,47747
 "06021","Glenn, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06021","Glenn, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
